[ 2025-10-04 00:23:36,539 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:23:36,539 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:23:41,314 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-04 00:23:41,378 ] Disconnected from gameserver
[ 2025-10-04 00:23:55,448 ] Retrying to obtain clipboard.
[ 2025-10-04 00:30:42,566 ] Retrying to obtain clipboard.
[ 2025-10-04 00:33:53,102 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2025-10-04 00:33:59,223 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-04 00:33:59,227 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:34:03,314 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "Connection refused" )
[ 2025-10-04 00:34:04,363 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:34:06,383 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:34:39,763 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-04 00:34:39,822 ] Disconnected from gameserver
[ 2025-10-04 00:49:28,301 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2025-10-04 00:49:28,819 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-04 00:49:28,821 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:49:28,832 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:49:49,664 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-04 00:49:49,721 ] Disconnected from gameserver
[ 2025-10-04 00:51:03,141 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2025-10-04 00:51:04,344 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-04 00:51:04,350 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:51:08,415 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "Connection refused" )
[ 2025-10-04 00:51:09,416 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:51:13,465 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "Connection refused" )
[ 2025-10-04 00:51:13,473 ] Disconnected from gameserver
[ 2025-10-04 00:51:14,670 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-04 00:51:14,715 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:51:17,241 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-04 00:51:38,497 ] Retrying to obtain clipboard.
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:52:17,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:52:17,135 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:52:17,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:52:17,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:52:17,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:52:17,741 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:52:17,741 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:52:17,741 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:53:17,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:53:17,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:53:17,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:53:17,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:53:17,482 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:53:17,483 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:53:17,484 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:53:17,484 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:53:17,484 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:53:17,484 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:53:17,484 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:53:17,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:53:17,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:53:17,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:53:17,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:53:17,485 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:53:17,486 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:53:17,486 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:53:17,486 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:53:18,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:53:18,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204282 found"
[ 2025-10-04 00:53:18,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:53:18,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204279 found"
[ 2025-10-04 00:53:18,089 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204281 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204234 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204278 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204337 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:53:18,090 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204336 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204178 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204288 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204326 found"
[ 2025-10-04 00:53:18,091 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:53:18,092 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204233 found"
[ 2025-10-04 00:53:18,092 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:53:18,092 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342204280 found"
[ 2025-10-04 00:53:27,813 ] Connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"  was disconnected ( "The remote host closed the connection" )
[ 2025-10-04 00:53:27,867 ] Disconnected from gameserver
[ 2025-10-04 00:53:27,901 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://127.0.0.1/login.php") ) due to too many retries.
[ 2025-10-04 00:59:16,629 ] Retrying to obtain clipboard.
[ 2025-10-04 11:59:15,246 ] Retrying to obtain clipboard.
[ 2025-10-06 13:54:43,978 ] Using spritesheet cache size of 910
[ 2025-10-06 13:54:53,695 ] Asset loading complete
[ 2025-10-06 13:54:54,636 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x2b00052a1c0), parent's thread is QThread(0x2b05ad57ce0), current thread is QSGRenderThread(0x2b0011c4b00)
[ 2025-10-06 13:55:00,793 ] BattlEye: "Initialized (v1.249)"
[ 2025-10-06 13:55:00,793 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-10-06 13:55:00,793 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-10-06 13:55:00,793 ] BattlEye: "Config entry: GameID tibia"
[ 2025-10-06 13:55:00,793 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-10-06 13:55:00,894 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-06 13:55:00,899 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:55:00,915 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:55:40,585 ] Error while processing network packet not enough bytes (4) available at position 1268
[ 2025-10-06 13:55:40,585 ] "cgABAAAA9RgAAQAAAQIAAAEDAAABBAAAAQUAAAEGAAABBwAAAQgAAAEJAAABCgAAAQsAAAEmCwABKAsAAdsLAC3jCwBDSBoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHIAAQAAAPUXAAEAAAECAAABAwAAAQQAAAEFAAABBgAAAQcAAAEIAAABCQAAAQoAAAELAAABJgsAASgLAAHjCwBDSBoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHAAAADbC1/1GAABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB2wsAQF/jCwBDSBoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHAAAADXC0v1GQABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB1wsAQEvbCwBAX+MLAENIGgwAAUcoABm0LAAUyFgABe1bAAElhQABBYsAAfLIAAH2yAABoJsAAACbAAAAQEIPAGQAAAAAAAAAAgAAUMOoYQAAlgA8AAAAPAAAAE3YCf//AADQAgAAAQAAAAAAAAAAcQAFAOMLJvUZAAEAAAECAAABAwAAAQQAAAEFAAABBgAAAQcAAAEIAAABCQAAAQoAAAELAAABJgsAASgLAAHXCwBAS9sLAEBf4wsAQ0YaDAABRygAGbQsABTIWAAF7VsAASWFAAEFiwAB8sgAAfbIAAGgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAACgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAAChAAAAAAAAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAPAAoACgAAAAoACgAKAAAACgAKAAoAAAAKAAoACgAAAAD//////////wAAJgAABDQgAIAEBP///38EHwMAgATnAwCABG8XAIAE////fxYAAAAAAAQ3AACABP///38AAAAE////fwT///9/BP///3+hAAAAAAAAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAPAAoACgAAAAoACgAKAAAACgAKAAoAAAAKAAoACgAAAAD//////////wAAJgAABDQgAIAEBP///38EHwMAgATnAwCABG8XAIAE////fxYAAAAAAAQ3AACABP///38AAAAE////fwT///9/BP///3/uAAAAAAAAAAAA7gHHA4AAAAAAAO4KAAAAAAAAAADuMgAAAAAAAAAA7kYAAAAAAAAAAO5HAAAAAAAAAADuSAAAAAAAAAAA6wEAAAAAAAAA"
[ 2025-10-06 13:55:40,933 ] Qt has caught an exception thrown from an event handler. Throwing
exceptions from an event handler is not supported in Qt.
You must not let any exception whatsoever propagate through Qt code.
[ 2025-10-06 13:55:44,585 ] Using spritesheet cache size of 910
[ 2025-10-06 13:55:45,480 ] Asset loading complete
[ 2025-10-06 13:55:46,179 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x173004fc150), parent's thread is QThread(0x1736fb7b670), current thread is QSGRenderThread(0x173011b19a0)
[ 2025-10-06 13:55:53,480 ] BattlEye: "Initialized (v1.249)"
[ 2025-10-06 13:55:53,480 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-10-06 13:55:53,480 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-10-06 13:55:53,480 ] BattlEye: "Config entry: GameID tibia"
[ 2025-10-06 13:55:53,480 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-10-06 13:55:53,609 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-06 13:55:53,612 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:55:53,632 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:56:13,328 ] Error while processing network packet not enough bytes (4) available at position 1266
[ 2025-10-06 13:56:13,328 ] "cgAAAAAA9RgAAQAAAQIAAAEDAAABBAAAAQUAAAEGAAABBwAAAQgAAAEJAAABCgAAAQsAAAEmCwABKAsAAdsLAEBf4wsAQ0YaDAABRygAGbQsABTIWAAF7VsAASWFAAEFiwAB8sgAAfbIAAGgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAAByAAAAAAD1FwABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB4wsAQ0YaDAABRygAGbQsABTIWAAF7VsAASWFAAEFiwAB8sgAAfbIAAGgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAABwAAAA2wst9RgAAQAAAQIAAAEDAAABBAAAAQUAAAEGAAABBwAAAQgAAAEJAAABCgAAAQsAAAEmCwABKAsAAdsLAC3jCwBDRhoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHAAAADXC0v1GQABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB1wsAQEvbCwAt4wsAQ0YaDAABRygAGbQsABTIWAAF7VsAASWFAAEFiwAB8sgAAfbIAAGgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAABxAAUA4wsl9RkAAQAAAQIAAAEDAAABBAAAAQUAAAEGAAABBwAAAQgAAAEJAAABCgAAAQsAAAEmCwABKAsAAdcLAEBL2wsALeMLAENFGgwAAUcoABm0LAAUyFgABe1bAAElhQABBYsAAfLIAAH2yAABoJsAAACbAAAAQEIPAGQAAAAAAAAAAgAAUMOoYQAAlgA8AAAAPAAAAE3YCf//AADQAgAAAQAAAAAAAAAAoJsAAACbAAAAQEIPAGQAAAAAAAAAAgAAUMOoYQAAlgA8AAAAPAAAAE3YCf//AADQAgAAAQAAAAAAAAAAoQAAAAAAAAAACgAKAAoAAAAKAAoACgAAAAoACgAKAAAADwAKAAoAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAA//////////8AACYAAAQ0IACABAT///9/BB8DAIAE5wMAgATnAwCABP///38WAAAAAAAENwAAgAT///9/AAAABP///38E////fwT///9/oQAAAAAAAAAACgAKAAoAAAAKAAoACgAAAAoACgAKAAAADwAKAAoAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAA//////////8AACYAAAQ0IACABAT///9/BB8DAIAE5wMAgATnAwCABP///38WAAAAAAAENwAAgAT///9/AAAABP///38E////fwT///9/7gAAAAAAAAAAAO4BL8l/AAAAAADuCgAAAAAAAAAA7jIAAAAAAAAAAO5GAAAAAAAAAADuRwAAAAAAAAAA7kgAAAAAAAAAAOsBAAAAAAAAAA=="
[ 2025-10-06 13:56:13,522 ] Qt has caught an exception thrown from an event handler. Throwing
exceptions from an event handler is not supported in Qt.
You must not let any exception whatsoever propagate through Qt code.
[ 2025-10-06 13:56:16,667 ] Using spritesheet cache size of 910
[ 2025-10-06 13:56:17,643 ] Asset loading complete
[ 2025-10-06 13:56:18,339 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x2650c83e340), parent's thread is QThread(0x2650458ef50), current thread is QSGRenderThread(0x2650cbed450)
[ 2025-10-06 13:56:25,656 ] BattlEye: "Initialized (v1.249)"
[ 2025-10-06 13:56:25,656 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-10-06 13:56:25,656 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-10-06 13:56:25,656 ] BattlEye: "Config entry: GameID tibia"
[ 2025-10-06 13:56:25,656 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-10-06 13:56:25,762 ] Request connection to gameserver  "tcp://127.0.0.1:7172"  (unprotected:  "tcp://127.0.0.1:7172" )  requested (Charakter "GOD" )
[ 2025-10-06 13:56:25,765 ] Request connection to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:56:25,784 ] Connected to gameserver  "tcp://127.0.0.1:7172" "Crystal"
[ 2025-10-06 13:56:36,830 ] Error while processing network packet not enough bytes (4) available at position 1268
[ 2025-10-06 13:56:36,830 ] "cgAAAAAA9RgAAQAAAQIAAAEDAAABBAAAAQUAAAEGAAABBwAAAQgAAAEJAAABCgAAAQsAAAEmCwABKAsAAdsLAC3jCwBDRRoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHIAAAAAAPUXAAEAAAECAAABAwAAAQQAAAEFAAABBgAAAQcAAAEIAAABCQAAAQoAAAELAAABJgsAASgLAAHjCwBDRRoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHAAAADbC1/1GAABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB2wsAQF/jCwBDRRoMAAFHKAAZtCwAFMhYAAXtWwABJYUAAQWLAAHyyAAB9sgAAaCbAAAAmwAAAEBCDwBkAAAAAAAAAAIAAFDDqGEAAJYAPAAAADwAAABN2An//wAA0AIAAAEAAAAAAAAAAHAAAADXC0v1GQABAAABAgAAAQMAAAEEAAABBQAAAQYAAAEHAAABCAAAAQkAAAEKAAABCwAAASYLAAEoCwAB1wsAQEvbCwBAX+MLAENFGgwAAUcoABm0LAAUyFgABe1bAAElhQABBYsAAfLIAAH2yAABoJsAAACbAAAAQEIPAGQAAAAAAAAAAgAAUMOoYQAAlgA8AAAAPAAAAE3YCf//AADQAgAAAQAAAAAAAAAAcQAFAOMLI/UZAAEAAAECAAABAwAAAQQAAAEFAAABBgAAAQcAAAEIAAABCQAAAQoAAAELAAABJgsAASgLAAHXCwBAS9sLAEBf4wsAQ0MaDAABRygAGbQsABTIWAAF7VsAASWFAAEFiwAB8sgAAfbIAAGgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAACgmwAAAJsAAABAQg8AZAAAAAAAAAACAABQw6hhAACWADwAAAA8AAAATdgJ//8AANACAAABAAAAAAAAAAChAAAAAAAAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAPAAoACgAAAAoACgAKAAAACgAKAAoAAAAKAAoACgAAAAD//////////wAAJgAABDQgAIAEBP///38E////fwTnAwCABOcDAIAE////fxYAAAAAAAQ3AACABP///38AAAAE////fwT///9/BP///3+hAAAAAAAAAAAKAAoACgAAAAoACgAKAAAACgAKAAoAAAAPAAoACgAAAAoACgAKAAAACgAKAAoAAAAKAAoACgAAAAD//////////wAAJgAABDQgAIAEBP///38E////fwTnAwCABOcDAIAE////fxYAAAAAAAQ3AACABP///38AAAAE////fwT///9/BP///3/uAAAAAAAAAAAA7gGXjn8AAAAAAO4KAAAAAAAAAADuMgAAAAAAAAAA7kYAAAAAAAAAAO5HAAAAAAAAAADuSAAAAAAAAAAA6wEAAAAAAAAA"
